LOKASYON_Y;LOKASYON_X;ADI;TELEFON;ADRES;BOLGE_ID;BOLGE;ECZANE_ID;ILCE_ID
27.371006;38.150884;YENİ VURAL ECZANESİ;02324586265;ATATÜRK MH. 1551 SK. NO:18/A;75;TORBALI;540;1682
27.131600;38.479400;YENI TUNA ECZANESİ;02323722713;KUBİLAY CD. YAMANLAR MH. NO:320/B;26;GÜMÜŞPALA;541;2056
27.119300;38.479400;YASAROGLU ECZANESİ;02323633904;1847/27 SOK. NO:9/A;26;GÜMÜŞPALA;542;2056
27.106000;38.402900;DEGERLI ECZANESİ;02322430037;156 SOK. NO:15 HATAY;83;HATAY;550;1819
27.035300;38.393100;İNCİRALTI ECZANESİ;02322596363;KORUTÜRK MAH. MİTHATPAŞA CAD. NO:283/C İNCİRALTI;31;İNCİRALTI;563;1819
27.036200;38.393700;ALKIN ECZANESİ;02322788950;MITHATPASA CAD. NO:267/2 BALÇOVA;31;İNCİRALTI;564;2006
27.036600;38.393800;BAŞGÖL ECZANESİ;02322792213;KORUTÜRK MAH. MITHATPASA CAD. 271/A;31;İNCİRALTI;565;2006
27.036400;38.393700;DALGIÇ ECZANESİ;02322784070;MITHATPASA CD.271/F;31;İNCİRALTI;566;2006
27.035000;38.393400;DİLEK ECZANESİ;02322779602;M.PASA CAD. NO:273/B INCIRALTI-IZMIR;31;İNCİRALTI;567;2006
27.132006;38.377003;KARABAĞLAR ECZANESİ;02322371163;YUNUS EMRE MAH. 4012 SOK. NO:57;32;KARABAĞLAR;568;2057
27.1298023093343;38.3700978383837;NUMUNE ECZANESİ;02322379464;4165 SK. NO:67/B SIRRI ATALAY CD.;32;KARABAĞLAR;569;2057
27.1294016752401;38.3839715724203;KARAGÖZ;2642549;5757 sok. No:88/A ÇİTLENBİK DURAĞI 5 NO LU AÇS YANI;32;KARABAĞLAR;570;-1
27.131775;38.374231;YENI MERT ECZANESİ;02322379542;Yunus Emre Mah. 4156 SOK. NO:33/A;32;KARABAĞLAR;571;2057
27.126642;38.368904;YENİ ŞENİZ ECZANESİ;02322650352;YUNUS EMRE MH. 4229 SK. NO:45;32;KARABAĞLAR;572;2057
27.125137;38.389015;ÖZ DEVA (VERESELİ) ECZANESİ;02322374892;SARIYER MAH. 5714/1 SOK. NO:21/A;32;KARABAĞLAR;573;2057
27.012689086095;38.3935457227859;AKINCI;2394504;Çamtepe mah. Güngören cad. No:64/B;37;NARLIDERE;601;-1
27.025500;38.390800;KOCABIYIK ECZANESİ;02322384536;ILICA MAH.DALYA SOK.NO.21/A;37;NARLIDERE;602;2013
27.1178441754822;38.4043943956686;TONAY;2271090;323 sok. 23/C B. Evler PARKI ARKASI;42;ÜÇYOL;603;-1
27.122000;38.402800;YENI BESTE ECZANESİ;02322275005;501 SOK. NO:10/A;42;ÜÇYOL;604;2057
27.124001;38.407327;ALTINTAŞ ECZANESİ;02322281751;ALTINTAŞ MAH. İNÖNÜ CAD. NO:116/A ;42;ÜÇYOL;605;1819
27.1243593936202;38.4072030098712;YENİ NUR;2505624;İnönü Cad. 77/A Altıntaş;42;ÜÇYOL;606;-1
27.113388;38.403312;YENİ GENÇ CEBE  ECZANESİ;02322610225;PİRİ REİS MH. 269 Sk. NO:91/A;42;ÜÇYOL;607;1819
27.115500;38.406100;ULUS ECZANESİ;02322275230;277 SOKAK NO:72/A ÜÇYOL KONAK;42;ÜÇYOL;608;1819
27.117900;38.406100;YENI YESIM ECZANESİ;02322507985;KILIÇREİS MH. ŞÜKRÜ SARAÇOĞLU CD NO:47;42;ÜÇYOL;609;1819
27.113900;38.402400;YENI SAGLIK ECZANESİ;02322611730;235 SK. NO:91-A-B;42;ÜÇYOL;610;2057
27.125500;38.408000;ÇABUKOGLU ECZANESİ;02322620321;INÖNÜ CAD. ALTINTAS MAH. NO:76/C KONAK;42;ÜÇYOL;611;1819
27.120400;38.403100;KILIÇ ECZANESİ;02322506600;BAHÇELIEVLER 502/4 SOK.NO:30/B;42;ÜÇYOL;612;2057
27.1207665348872;38.4051806320374;HALE ECZANESİ;02322614243;BAHÇELİEVLER MH. 325 SK. NO:5/A;42;ÜÇYOL;613;2057
27.127800;38.410300;ÖDEMIS ECZANESİ;02322275779;INÖNÜ CAD.NO:10/A;42;ÜÇYOL;614;1819
27.1581453230955;38.4190009102864;YENİ ÜLKÜ;4333628;Güney Mh. 1440 sok. NO. 2/G ESKİ ÜLKÜ SİNEMSI KARŞISI ZEYTİNLİK;43;YENİŞEHİR;615;-1
27.167200;38.424300;YENIÇAG ECZANESİ;02324697227;GAZILER CD. NO:341/A YENISEHIR;43;YENİŞEHİR;616;1819
27.147313;38.422360;OZAN ÖZCAN ECZANESİ;02324837664;ETİLER MAH. GAZİLER CAD. NO:136/B;43;YENİŞEHİR;617;1819
27.160213;38.423313;ALEV  ECZANESİ;02324596117;GÜNEY MAHALLESİ GAZİLER CADDESİ NO:390/A KONAK;43;YENİŞEHİR;618;1819
27.1545232848291;38.4223263786826;YENİ DEMET;4339656;Gaziler Cad. No: 228 MOTOR MESLEK LİSESİ KARŞISI;43;YENİŞEHİR;619;-1
27.148900;38.421900;HALK ECZANESİ;02324849144;GAZİLER CAD.1254 SOK.NO:2/AKAPILAR;43;YENİŞEHİR;620;1819
27.151800;38.422000;AZİZİYE ECZANESİ;02324458010;GAZILER CAD. NO:222/A YENISEHIR;43;YENİŞEHİR;621;1819
27.159800;38.419100;YENI KARTAL ECZANESİ;02324570040;1140 SOK.NO:12/G ZEYTINLIK;43;YENİŞEHİR;622;1819
27.156700;38.419100;KÜÇÜK OZAN ECZANESİ;02324335249;YENIDOGAN MAH. 1195 SOKAK NO:82 KONAK;43;YENİŞEHİR;623;1819
27.161100;38.423300;ÇARE ECZANESİ;02324696419;GÜNEY MH. GAZİLER CD. NO:406/A;43;YENİŞEHİR;624;1819
27.112500;38.396900;YESILYURT ECZANESİ;02322322200;ESENLIK MH.9054 SOK.NO.16;44;YEŞİLYURT;625;2057
27.109317530614;38.3965129095489;YENİ YEŞİLYURT;2315035;Polat Cd. 41 Ziraat Bankası Sırası;44;YEŞİLYURT;626;-1
27.113024;38.397328;DÜNYA ECZANESİ;02322612044;ESENLİK MAH. ORDU CAD. NO:102/C YEŞİLYURT;44;YEŞİLYURT;627;2057
27.167400;38.372900;ÇAMLIKULE ECZANESİ;02324421285;ÇAMLIKULE MAH. 222/34 SOK. NO:4/A;46;BUCA 2;628;1780
27.169300;38.376700;YENI EMRE ECZANESİ;02324200407;ISMAIL SIVRI CAD. 222 SOK. NO:126/A;46;BUCA 2;629;1780
27.180700;38.375800;AÇELYA ECZANESİ;02324537384;TINAZTEPE MAH. HOCA AHMET YESEVI CAD. NO:19/A;46;BUCA 2;630;1780
27.180193;38.393047;TOPRAĞIN ECZANESİ;02324202821;GAZİLER MAH. GAZİOSMANPAŞA CAD. NO:173/A;45;EVKA 1;631;1780
27.186600;38.389900;MAVİ EGE ECZANESİ;02324204451;SULTAN SELIM CAD. NO:220/A;45;EVKA 1;632;1780
27.192500;38.399700;MEHTAP ECZANESİ;02324405305;YEDİGÖLLER İŞ MERKEZİ TANSAŞ ÜSTÜ NO:125/1;45;EVKA 1;633;1780
27.143843;38.440410;SİBEL ATLAS ECZANESİ;02323881335;ALSANCAK MH. KIBRIS ŞEHİTLERİ CD. NO:177/1;11;BORNOVA 2;634;1819
27.065600;38.492000;KAPTANOGLU ECZANESİ;02323298715;DERE CAD. NO:2/AÇIGLI-IZMIR;17;ÇİĞLİ;635;2007
27.055900;38.496000;YENİ MAHALLE ECZANESİ;02323766377;8034 SK. NO:51/A;17;ÇİĞLİ;636;2007
27.033300;38.393127;ELEMENT ECZANESİ;02322790415;KORUTÜRK MAH. MİTHATPAŞA CAD. NO:285/H;31;İNCİRALTI;638;2006
27.040309;38.390701;TERMAL ECZANESİ;02322775388;KORUTÜRK MH. İMBAT SK. NO:43/A;31;İNCİRALTI;639;2006
27.125700;38.368700;BERFIN ECZANESİ;02322371051;IHSAN ALYANAK SOKAK 5027 SOKAK NO:4;32;KARABAĞLAR;640;2057
27.118800;38.479100;MERVE ECZANESİ;02323636833;1847/26 SOK.NO:5F-5G ÖRNEKKÖY;26;GÜMÜŞPALA;641;2056
27.125500;38.379400;SEYDA ECZANESİ;02322534657;4019/8 SOK.NO:37/D KARABAGLAR-IZMIR;32;KARABAĞLAR;642;2057
27.011900;38.394000;KAREL ECZANESİ;02322384038;YENIKALE MAH.M.PASA CD.NO.223/A;37;NARLIDERE;643;2013
27.025200;38.390900;BÜYÜKKILIÇ ECZANESİ;02322388535;ILICA MAH. GÜVENDIK SOKAK NO:4/A;37;NARLIDERE;644;2013
27.138600;38.473100;KOÇ ECZANESİ;02323655494;ORG.NAFIZ GÜRMAN MAH.7020 SOK.NO:133/A;26;GÜMÜŞPALA;645;2056
27.079556;38.597492;ECE ECZANESİ;02323679022;İSMET İNÖNÜ MAH. 1271/1 SOK. NO:2/1B;69;MENEMEN;646;1521
27.164751;38.389439;ÖNCÜ ECZANESİ;02324484878;VALİ RAHMİ BEY MAH. 317 SOK. NO:136-138/A;15;BUCA 1;647;1780
27.166500;38.385100;POLATOĞLU ECZANESİ;02324876646;ÖZMEN CAD. NO:120/B;15;BUCA 1;648;1780
27.175500;38.390100;NEVIN ECZANESİ;02324407211;BASARI CAD. YAYLACIK MAH. NO:69/B;15;BUCA 1;649;1780
26.991800;38.395500;SEZER ECZANESİ;02322386957;AÇELYA SOK.1/1A;37;NARLIDERE;650;2013
27.025000;38.392200;ÇAM ECZANESİ;02322389328;ILICA MAH.KAREL SOKAK 3/B;37;NARLIDERE;651;2013
27.125500;38.369100;ADAR ECZANESİ;02322656168;4951 SOK.NO:34/A KARABAGLAR-IZMIR;32;KARABAĞLAR;652;2057
27.199000;38.436600;YENI KÖSEOGLU ECZANESİ;02324358003;5373 SOK. NO:50/B RAFETPASA MAH. ÇAMDIBI;16;ÇAMDİBİ;656;1203
27.120600;38.402900;YENI ELÇIN ECZANESİ;02322508510;BOZYAKA MAH.490 SOK. NO:21/D;42;ÜÇYOL;657;2057
27.123500;38.398605;ÖZCANLAR ECZANESİ;02322502550;BAHÇELİEVLER MH.SAİM ÇIKRIKÇI CD. NO:102;14;BOZYAKA;658;2057
27.098218;38.398240;YENİ MANZARA ECZANESİ;02322445538;BASINSİTESİ MAH. 170 SOK. NO:4/B;7;BASIN SİTESİ;659;2057
27.127400;38.321600;MURATHAN ECZANESİ;02322510026;GAZI MAH.ÖNDER CAD.NO:9/G;22;GAZİEMİR;660;2009
27.147600;38.376500;GÜLSEN ECZANESİ;02322756081;FIRAT MH. 287/3 SOK. NO11/B;23;GEDİZ;661;1780
27.057512;38.394966;AHMET KILIÇ ECZANESİ;02322792666;ONUR MAH. MİTHATPAŞA CAD. NO:39/A;6;BALÇOVA;662;2006
27.0545791305466;38.3912947398605;BALÇOVA İPEK;0 532 5880324 - 2793246;Onur Mah. Dalya Sok. No: 46-B-C;6;BALÇOVA;663;-1
27.561951;38.464342;BESTE ECZANESİ;02322613648;501 SOK.NO:14/A ÜÇYOL KARABAGLAR-IZMIR;42;ÜÇYOL;664;2057
27.1133742651477;38.4033756540502;YENİ GENÇ CEBE;2610225;Piri Reis Mh. 269 Sk. No:91/A BP Benzin İstasyonu Sokağı Askeri Hastanesi Karşısı;42;ÜÇYOL;665;-1
27.1195092591797;38.4061086877561;ÇAĞLA;2280283;Kılıçreis Mah. Şükrü Saraçoğlu Cad. No: 23/B Betonyol;42;ÜÇYOL;666;-1
27.177056;38.468361;ZEYTİN (VERESELİ) ECZANESİ;02323419933;ÇAY MAH. 2120/2 SOK. NO:30/B;9;BAYRAKLI;667;2056
27.163400;38.464700;KOÇER ECZANESİ;02323458955;ANADOLU CAD. NO:99/3-C BAYRAKLI;9;BAYRAKLI;668;2056
27.183560;38.455335;ÖNEM ECZANESİ;02323470939;MANSUROĞLU MAH. 283/12 SOK. NO:10/A;12;BORNOVA 3;669;2056
27.201419;38.472778;ÖZLEMİN ECZANESİ;02323441111;ATATÜRK MAH. YAVUZ CAD. NO:88/A;12;BORNOVA 3;670;1203
27.123500;38.398500;EGITIM ECZANESİ;02322616150;SAIM ÇIKRIKÇI CAD. NO:102/A BAHÇELIEVLER;14;BOZYAKA;671;2057
27.182600;38.453800;ŞİRİN ECZANESİ;02324861727;288/7 SK. NO:1C-1D;12;BORNOVA 3;672;2056
27.182800;38.453500;CUN  ECZANESİ;02324358584;MANSUROGLU MH. 286 SOK. NO:29;12;BORNOVA 3;673;1203
27.119600;38.478300;NAZLIDENIZ ECZANESİ;02323631412;1847/26 SOK. NO:5/E;26;GÜMÜŞPALA;676;2056
27.123600;38.398700;ACIRGAN ŞİFA ECZANESİ;02322280204;SAİM ÇIKRIK CAD. NO. 98/A;14;BOZYAKA;677;2057
27.123300;38.398200;BOZYAKA SERDAR ECZANESİ;02322560118;SAIM ÇIKRIKÇI CAD. NO:108;14;BOZYAKA;678;2057
27.127700;38.397300;BOZYAKA EZGI ECZANESİ;02322629922;ESKI IZMIR CAD. NO:87/A BOZYAKA- KARABAGLAR;14;BOZYAKA;679;2057
27.209200;38.457800;TARIMCI ECZANESİ;02323420504;KAZIMDIRIK MAH. ÜNIVERSITE CAD. NO:18/A;11;BORNOVA 2;680;1203
27.006200;38.394300;YENİ GÜLER ECZANESİ;02322392161;MITHATPASA CAD. 301/C;37;NARLIDERE;681;2013
27.1047952438109;38.3985376191529;YENİ TANER;2325677;Hasan Tahsin Cd.No:154/1A Acil Otobüs Durağı Karş;7;BASIN SİTESİ;682;-1
27.099600;38.392800;AYSU ECZANESİ;02322469190;177/9 SK. NO:16/A AKEVLER;7;BASIN SİTESİ;683;2057
27.1059005084385;38.3967292456312;SİNANOĞLU;2324792;Yeşilyurt Mah. Polat Cad. No: 87/B;7;BASIN SİTESİ;684;-1
27.126973;38.320824;SERDAR MUÇAY ECZANESİ;02322523434;ATIFBEY MH. ABDÜLHAMİT YAVUZ CD. NO:3/B;22;GAZİEMİR;686;2009
27.133100;38.484300;ONUR ECZANESİ;02323634888;ONUR MAH.7371/2 SOKAK NO:28/A BAYRAKLI;26;GÜMÜŞPALA;687;2056
27.219300;38.468200;PELIT ECZANESİ;02323438168;456 SOKAK NO:11/B ERZENE MAH. BORNOVA;10;BORNOVA 1;688;1203
27.163400;38.419700;ZEYTINLIK SIFA ECZANESİ;02324595595;GÜNEY MAH.ZEYTINLIK CAD.NO.74/B;43;YENİŞEHİR;690;1819
27.113200;38.396700;NİHAL ECZANESİ;02322564247;ANT CD. NO:13/B YEŞİLYURT;44;YEŞİLYURT;691;2057
27.129800;38.408700;ÖNDE ECZANESİ;02322617460;565 SOKAK NO:8/B;20;EŞREFPAŞA ;692;1819
27.177057257461;38.4144096760125;MEREC;4571018;2564Sk. 6/A ÇOBANÇEŞME TAKSİ DURAĞI YANI;25;GÜLTEPE;693;-1
27.164800;38.466700;ILKEGE ECZANESİ;02323458270;1612 SOKAK NO:30/A BAYRAKLI;9;BAYRAKLI;694;2056
27.1361347841049;38.3226389922803;GAZİEMİR NİLGÜN;2515559;Atıf Bey Mh. Etiler Cd. 16/C Şifa Tıp Merkezi Karşısı;22;GAZİEMİR;696;-1
27.1404141663145;38.4768211019701;ÖZADAR;3634727;7020 Sk. 243/B Org. Nafiz Gürman Mh   Su dep.;26;GÜMÜŞPALA;697;-1
27.058600;38.394500;ÜLKÜCAN ECZANESİ;02322773929;EGITIM MH. DUMLUPINAR SOKAK NO:10/1A;6;BALÇOVA;698;2006
27.126700;38.368800;EFE SEZER ECZANESİ;02322535125;5072 SK. NO:3/A KARABAGLAR;32;KARABAĞLAR;699;2057
27.1584421151629;38.4755721369272;GÖKDELEN;3711482;Cengizhan Mah. 1620/39 Sk. 48/A;9;BAYRAKLI;700;-1
27.208200;38.437500;BASOL ECZANESİ;02324620999;Yeşilova mahallesi 4070 sokak no:59/A Bornova/izmir;16;ÇAMDİBİ;701;1203
27.125300;38.321000;GÜZEL ÇIGDEM ECZANESİ;02322526276;YESIL MH.S.METIN HENKOGLU CD.NO.5/D;22;GAZİEMİR;702;2009
27.1317522964559;38.3768059550452;ÖZYENİUMUT;2375737;4012 Sk. No:65 İbn-i Sina Tıp Merkezi Yanı;32;KARABAĞLAR;703;-1
27.123400;38.398200;BOZYAKA ÖZLEM ECZANESİ;02322553832;SAIM ÇIKRIKÇI CAD. NO.106/A BOZYAKA;14;BOZYAKA;704;2057
27.099723;38.392931;YENİ AYDINER ECZANESİ;02322854200;MALIYECILER MH. 177/9 SK. NO:16/1;7;BASIN SİTESİ;705;2057
27.203000;38.434300;YESILOVA  HAYAT ECZANESİ;02324350071;ABDI IPEKÇI CAD. NO:110/A YESILOVA;16;ÇAMDİBİ;706;1203
27.0584315033907;38.3829567697787;AHMET NECAT;2776776;Ata Cd. No:185/B;6;BALÇOVA;707;-1
27.120400;38.406900;ISIL ECZANESİ;02322622025;356 SOK. NO:2/C-DÜÇYOL HATAY;42;ÜÇYOL;708;1819
27.219100;38.467900;YENI ARAS ECZANESİ;02323736524;ERGENE MAH. 453 SOK.NO:9/D;10;BORNOVA 1;709;1203
27.1404207510273;38.4766518420756;DOĞANÇAY;3635877;7020 Sk No:241 İzsu Durağı;26;GÜMÜŞPALA;710;-1
27.131378;38.387256;SÜER ECZANESİ;02322372075;SARIYER MH. COŞKUNKALE SK. NO:128/A;14;BOZYAKA;711;2057
27.193700;38.437000;FIRUZE ECZANESİ;02324612616;5234 SOK. NO:22/A ÇAMDIBI;16;ÇAMDİBİ;712;1203
27.181662;38.415823;CAN ATA ECZANESİ;02324562577;MİLLET MAH. HIZIRREİS CAD. NO:66/A;25;GÜLTEPE;713;1819
27.119102;38.479452;KÜBRA ECZANESİ;02323636793;SOĞUKKUYU MH. 1847/27 SK. NO:7/B;26;GÜMÜŞPALA;714;2056
27.058600;38.394700;AYSE PINAR ECZANESİ;02322592516;EGITIM MAH. DUMLUPINAR SOKAK NO:3/B BALÇOVA;6;BALÇOVA;716;2006
27.1915476754165;38.4375885690815;KANDEMİR;4612711;Burak Reis Cad. No:136;16;ÇAMDİBİ;717;-1
27.180433;38.439741;KURTULUŞ ECZANESİ;02324651262;FATİH CD. 1392 SK. NO:3/A ÇAMDİBİ;16;ÇAMDİBİ;718;1819
27.123900;38.483300;YELKEN ECZANESİ;02323632484;7664 SOK. 36/B;26;GÜMÜŞPALA;720;2056
27.1199042398998;38.4068459162134;DİNÇER;2275408;356 Sk. No:16/1-A GARANTİ Bankası Arka Sokağı Kılıçreis Sağlık Ocağı Karşısı;42;ÜÇYOL;721;-1
27.1953271696528;38.4356073854331;SELİN;4674402;Çamdibi Barkoop Sitesi içi 5329/1 sk 6/B;16;ÇAMDİBİ;722;-1
27.133000;38.324200;GEÇIT ECZANESİ;02322510085;9 EYLÜL MH. ÖNDER CD. NO:48/A;22;GAZİEMİR;723;2009
27.120700;38.404600;ATAR ECZANESİ;02322551128;502/2 SOK. NO:45/A ÜÇYOL;42;ÜÇYOL;725;2057
27.110400;38.397300;PAMUKKALE ECZANESİ;02322325752;ORDU CAD. NO:261/A YESILYURT;44;YEŞİLYURT;726;2057
27.193800;38.437200;ADALAR ECZANESİ;02324619290;BARBAROS MAH.5234 SOK. NO:17/A;16;ÇAMDİBİ;727;1203
27.1385020847547;38.3248493316898;SERCAN;2520481;9 Eylül Mh. Havacılar Sk No:3/H 2 no lu Sağlık Ocağı yanı Başbey Sitesi;22;GAZİEMİR;728;-1
27.118300;38.396100;EREN ECZANESİ;02322567074;DOGANAY MAH. ULUÖNDER CAD. NO:83/A;44;YEŞİLYURT;730;2057
27.2186408161234;38.4650032723252;SOYDAN;3886004;Bornova Meydanı Fevzi Çakmak Cd. 26/A;10;BORNOVA 1;731;-1
27.133100;38.317600;GAZIKENT ECZANESİ;02322522229;GAZİKENT MH. 80 SK. C2 BLOK NO:13/A;22;GAZİEMİR;732;2009
27.110400;38.396800;YASEMIN ECZANESİ;02322315906;MIZRAKLI CAD.NO:36/A YESILYURT KARABAGLAR-IZMIR;44;YEŞİLYURT;733;2057
27.196600;38.424000;KARAKAŞ ECZANESİ;02324496151;SERINTEPE MAH. 4310 SOKAK NO:22/A ;4;ALTINDAĞ;735;1203
27.220300;38.466800;YENİ BORNOVA ECZANESİ;02323390309;ERZENE MAH. 1. SOKAK NO:4/A BORNOVA;10;BORNOVA 1;736;1203
27.129800;38.329200;KAYHAN ECZANESİ;02322514426;GAZI MAH. HASAN GÜVEN CAD. 104/A C BLOK;22;GAZİEMİR;738;2009
27.1208906713171;38.4068497738272;BULUT;2627499;304 Sk.55/A Garanti Bankası Yan sokağı  Üçyol;42;ÜÇYOL;740;-1
27.120400;38.406800;YENI ADALIOGLU ECZANESİ;02322617702;356 SOK. NO:5/D ÜÇYOL-KONAK;42;ÜÇYOL;743;1819
27.279245;38.238105;AYKUT ECZANESİ;02328546879;İZMİR AYDIN CD. NO:59/B;52;AYRANCILAR;746;1682
27.2087975047068;38.4633944113268;NUR;3886012;Gediz Cd. 30/C;11;BORNOVA 2;747;-1
27.166300;38.376500;HAYRIYE ECZANESİ;02324404347;YENİGÜN MH. 222/11 SK. NO:22/A;46;BUCA 2;748;1780
27.0628731318579;38.5066417981509;CEYLAN;3290930;8845 Sk. 1/C Egekent;17;ÇİĞLİ;750;-1
27.129900;38.384300;EDA ECZANESİ;02322542025;5757 SOK.NO:78/A;32;KARABAĞLAR;751;2057
27.175782;38.458643;TAN ECZANESİ;02323711819;ADALET MAH. 1586/17 SOK. NO:4/D;12;BORNOVA 3;752;2056
27.132506;38.326181;TUGBA ECZANESİ;02322525264;GAZİ MH.KEMAL REİS CD. 27 SK. NO:30/A ;22;GAZİEMİR;754;2009
27.181400;38.412500;YENI SULTAN ECZANESİ;02324562222;ATAMER MH 2580 SK. NO:52/A ;25;GÜLTEPE;755;1819
27.203500;38.463600;BORNOVA ECE ECZANESİ;02323735154;Kazım Dirik Mah..FATIH SULTAN MEHMET CAD. NO:34/A BAYRAKLI;12;BORNOVA 3;756;2056
27.007100;38.394300;ÇIGDEM ECZANESİ;02322385214;ÇAMTEPE MAH.MITHATPASA CAD.NO:295/B NARLIDERE;37;NARLIDERE;757;2013
27.969100;38.228100;INCI ECZANESİ;02325431526;BENGISU MH. LOZAN MEYD.3;70;ÖDEMİŞ;758;1563
27.193500;38.437300;YALÇIN ECZANESİ;02324868010;BARBAROS MAH. 5216 SOKAK NO:63/A BORNOVA;16;ÇAMDİBİ;759;1203
27.127800;38.398200;ÖZHAYAT ECZANESİ;02322503988;ESKIIZMIR CAD. NO:61/F ;14;BOZYAKA;760;2057
27.974100;38.229000;SIFA ECZANESİ;02325448718;AKINCILAR MAH.HÜRRIYET CD.16/C;70;ÖDEMİŞ;761;1563
27.129600;38.322500;GAZI ECZANESİ;02322517088;ATIFBEY MAH. ÖNDER CD.28/E;22;GAZİEMİR;763;2009
27.176900;38.468200;KENDIRCI ECZANESİ;02323454637;2091 SOKAK NO:17 BAYRAKLI;9;BAYRAKLI;764;2056
27.202700;38.435800;YESILOVA GÜMÜS ECZANESİ;02324617374;RAFETPASA MAH. ABDI IPEKÇI CAD. NO:141/A YESILOVA BORNOVA;16;ÇAMDİBİ;765;1203
27.166900;38.384800;BUCA ITIR ECZANESİ;02324488893;VALI RAHMI BEY MAH. ÖZMEN CAD. NO:112;15;BUCA 1;766;1780
27.191300;38.457700;PARK ECZANESİ;02323488585;MANSUROGLU MAH. 273/4 SOKAK NO:8/B BAYRAKLI;12;BORNOVA 3;768;2056
27.126900;38.402000;NIHAN ECZANESİ;02322560637;GÜNESLI MAH. 527 SOK.NO:5/A;20;EŞREFPAŞA ;770;1819
27.1756573913122;38.3900596776915;YENİ NEVİN;4404514;Yaylacık Mh. Başarı Cd. No:98;15;BUCA 1;771;-1
27.173358;38.368173;ÇAĞINDA ECZANESİ;02323474682;BUCA KOOP MAH. 220/21 SOK. NO:103/A;46;BUCA 2;773;1780
27.124909;38.391248;HÜDAVERDI ECZANESİ;02322566687;BOZYAKA MH. ESKİİZMİR CD. NO:205/A;14;BOZYAKA;774;2057
27.120785;38.391483;PIRLANTA ECZANESİ;02322270013;GÜLYAKA MAH. 3012 SOK. NO:16;14;BOZYAKA;775;2057
27.113200;38.382600;MERVE ECZANESİ;02322265222;ALİ FUAT CEBESOY MH.ESKI IZMIR CAD. NO:416;102;ESKİİZMİR-CENNETÇEŞME;776;2057
27.0048844005896;38.3943500627852;NARLI;2380417;Mithatpaşa Cd. 327/A;37;NARLIDERE;777;-1
27.1627071722389;38.4231648795036;TEPECİK;4581013;Güney Mh. Gaziler Cd. No:452;43;YENİŞEHİR;778;-1
27.010600;38.394100;BAYRAM ECZANESİ;02322394939;ÇAMTEPE MAH. MITHATPASA CAD.241/A;37;NARLIDERE;779;2013
27.176800;38.468200;BAYRAKLI SINEM ECZANESİ;02323451714;TEPEKULE MAH. 2120/2 SOK. NO:38;9;BAYRAKLI;780;2056
27.129700;38.470500;BAGDATOGLU ECZANESİ;02323671940;EMEK MAH. 7226 SOKAK NO:41/A BAYRAKLI;26;GÜMÜŞPALA;781;2056
27.193200;38.370300;GÜRKAN ECZANESİ;02324530777;205 SOK. NO:28/A;46;BUCA 2;782;1780
27.224700;38.462500;CADDE ECZANESİ;02323889326;GENÇLIK CAD. NO:23/A;10;BORNOVA 1;783;1203
27.121500;38.381300;DİNÇER ECZANESİ;02322640171;4545 SOKAK 36/A;32;KARABAĞLAR;784;2057
27.200191;38.435625;FİDAN ECZANESİ;02324350118;RAFETPAŞA MAH. 5381 SOK. NO:21/A;16;ÇAMDİBİ;785;1203
27.200363;38.425720;EBRU ECZANESİ;02324671129;BİRLİK MAH KEMALPAŞA CAD. NO:235/A;4;ALTINDAĞ;786;1203
27.1575138699067;38.4164709126697;BAHAR DALIM;4691224;Yeni Doğan Mh. 2223 Sk.No:34;43;YENİŞEHİR;787;-1
27.095700;38.369300;ULUKAYA ECZANESİ;02322673000;ALI FUAT ERDEM MAH.9801 SK. NO:6/B;102;ESKİİZMİR-CENNETÇEŞME;788;2057
27.147200;38.376800;BUCA SEBNEM ECZANESİ;02323479944;FIRAT MAH. 287/3 SK. NO:9/C;23;GEDİZ;789;1780
27.126700;38.368900;BARIS SAHIN ECZANESİ;02323458485;ALPARSLAN MH. 1620/15 SK. NO:9;9;BAYRAKLI;790;2057
27.125802;38.368777;SIHHAT ECZANESİ;02322544013;İHSAN ALYANAK MH. 5027 SK. NO:2;32;KARABAĞLAR;791;2057
27.129890;38.384361;BADE ECZANESİ;02322655544;SARIYER MH. 5757 SK. NO:78/1;32;KARABAĞLAR;792;2057
27.167583;38.372859;CEBE ECZANESİ;02324425841;ÇAMLIKULE MH.254 SK. NO:184/2 ;46;BUCA 2;793;1780
27.143800;38.439700;REY ECZANESİ;02323636464;ONUR MH. 7371/2 SK. NO:26/A GÜMÜŞPALA/İZMİR;26;GÜMÜŞPALA;794;1819
27.178000;38.468900;ÖKE ECZANESİ;02322627188;529 SK. NO:8/B;20;EŞREFPAŞA ;795;2056
27.190600;38.433000;KARTAL ECZANESİ;02324619047;GAZI OSMAN PASA MAH. 5227 SOKAK NO:77/A ÇAMDIBI;16;ÇAMDİBİ;796;1203
27.180700;38.369800;SULTAN ECZANESİ;02324540676;AHMET PIRISTINA BLV.NO.70/A-B;46;BUCA 2;797;1780
27.1485032634494;38.3933417274185;KASABOĞLU;4879537;M.Akif Cd. No:4/M FIRIN KARŞISI EROĞLU İŞ MERKEZİ;50;ŞİRİNYER;799;-1
27.150300;38.388400;YENI DAMLA ECZANESİ;02324486869;506 SOK. NO:8/A;50;ŞİRİNYER;800;1780
